央视(电信),#genre#
深圳少儿频道,http://120.237.116.125:8888/rtp/239.77.1.38:5146
深圳少儿频道,http://120.238.99.51:8888/rtp/239.77.1.38:5146
深圳少儿频道,http://125.93.111.69:8888/rtp/239.77.1.38:5146
深圳少儿频道,http://222.125.242.74:8888/rtp/239.77.1.38:5146
深圳少儿频道,http://113.65.9.2:4014/rtp/239.77.1.38:5146
深圳少儿频道,http://113.65.9.28:4014/rtp/239.77.1.38:5146
深圳少儿频道,http://113.65.9.140:4014/rtp/239.77.1.38:5146
深圳公共频道,http://61.146.189.245:8888/rtp/239.77.1.9:5146
深圳公共频道,http://120.237.116.125:8888/rtp/239.77.1.9:5146
深圳公共频道,http://120.238.99.51:8888/rtp/239.77.1.9:5146
深圳公共频道,http://125.93.111.69:8888/rtp/239.77.1.9:5146
深圳公共频道,http://222.125.242.74:8888/rtp/239.77.1.9:5146
深圳公共频道,http://113.65.9.2:4014/rtp/239.77.1.9:5146
深圳公共频道,http://113.65.9.28:4014/rtp/239.77.1.9:5146
深圳公共频道,http://113.65.9.140:4014/rtp/239.77.1.9:5146
深圳宝安频道,http://61.146.189.245:8888/rtp/239.77.1.206:5146
深圳宝安频道,http://120.237.116.125:8888/rtp/239.77.1.206:5146
深圳宝安频道,http://120.238.99.51:8888/rtp/239.77.1.206:5146
深圳宝安频道,http://125.93.111.69:8888/rtp/239.77.1.206:5146
深圳宝安频道,http://222.125.242.74:8888/rtp/239.77.1.206:5146
深圳宝安频道,http://113.65.9.2:4014/rtp/239.77.1.206:5146
深圳宝安频道,http://113.65.9.28:4014/rtp/239.77.1.206:5146
深圳宝安频道,http://113.65.9.140:4014/rtp/239.77.1.206:5146
深圳宝安第一课,http://61.146.189.245:8888/rtp/239.77.1.225:5146
深圳宝安第一课,http://120.237.116.125:8888/rtp/239.77.1.225:5146
深圳宝安第一课,http://120.238.99.51:8888/rtp/239.77.1.225:5146
深圳宝安第一课,http://125.93.111.69:8888/rtp/239.77.1.225:5146
深圳宝安第一课,http://222.125.242.74:8888/rtp/239.77.1.225:5146
深圳宝安第一课,http://113.65.9.2:4014/rtp/239.77.1.225:5146
深圳宝安第一课,http://113.65.9.28:4014/rtp/239.77.1.225:5146
深圳宝安第一课,http://113.65.9.140:4014/rtp/239.77.1.225:5146
深圳龙岗频道,http://61.146.189.245:8888/rtp/239.77.1.223:5146
深圳龙岗频道,http://120.237.116.125:8888/rtp/239.77.1.223:5146
深圳龙岗频道,http://120.238.99.51:8888/rtp/239.77.1.223:5146
深圳龙岗频道,http://125.93.111.69:8888/rtp/239.77.1.223:5146
深圳龙岗频道,http://222.125.242.74:8888/rtp/239.77.1.223:5146
深圳龙岗频道,http://113.65.9.2:4014/rtp/239.77.1.223:5146
深圳龙岗频道,http://113.65.9.28:4014/rtp/239.77.1.223:5146
深圳龙岗频道,http://113.65.9.140:4014/rtp/239.77.1.223:5146
深圳东部频道,http://61.146.189.245:8888/rtp/239.77.1.224:5146
深圳东部频道,http://120.237.116.125:8888/rtp/239.77.1.224:5146
深圳东部频道,http://120.238.99.51:8888/rtp/239.77.1.224:5146
深圳东部频道,http://125.93.111.69:8888/rtp/239.77.1.224:5146
深圳东部频道,http://222.125.242.74:8888/rtp/239.77.1.224:5146
深圳东部频道,http://113.65.9.2:4014/rtp/239.77.1.224:5146
深圳东部频道,http://113.65.9.28:4014/rtp/239.77.1.224:5146
深圳东部频道,http://113.65.9.140:4014/rtp/239.77.1.224:5146
深圳众创TV,http://61.146.189.245:8888/rtp/239.77.1.247:5146
深圳众创TV,http://120.237.116.125:8888/rtp/239.77.1.247:5146
深圳众创TV,http://120.238.99.51:8888/rtp/239.77.1.247:5146
深圳众创TV,http://125.93.111.69:8888/rtp/239.77.1.247:5146
深圳众创TV,http://222.125.242.74:8888/rtp/239.77.1.247:5146
深圳众创TV,http://113.65.9.2:4014/rtp/239.77.1.247:5146
深圳众创TV,http://113.65.9.28:4014/rtp/239.77.1.247:5146
深圳众创TV,http://113.65.9.140:4014/rtp/239.77.1.247:5146
深圳移动电视,http://61.146.189.245:8888/rtp/239.77.1.175:5146
深圳移动电视,http://120.237.116.125:8888/rtp/239.77.1.175:5146
深圳移动电视,http://120.238.99.51:8888/rtp/239.77.1.175:5146
深圳移动电视,http://125.93.111.69:8888/rtp/239.77.1.175:5146
深圳移动电视,http://222.125.242.74:8888/rtp/239.77.1.175:5146
深圳移动电视,http://113.65.9.2:4014/rtp/239.77.1.175:5146
深圳移动电视,http://113.65.9.28:4014/rtp/239.77.1.175:5146
深圳移动电视,http://113.65.9.140:4014/rtp/239.77.1.175:5146
深圳宜和购物,http://61.146.189.245:8888/rtp/239.77.1.39:5146
深圳宜和购物,http://120.237.116.125:8888/rtp/239.77.1.39:5146
深圳宜和购物,http://120.238.99.51:8888/rtp/239.77.1.39:5146
深圳宜和购物,http://125.93.111.69:8888/rtp/239.77.1.39:5146
深圳宜和购物,http://222.125.242.74:8888/rtp/239.77.1.39:5146
深圳宜和购物,http://113.65.9.2:4014/rtp/239.77.1.39:5146
深圳宜和购物,http://113.65.9.28:4014/rtp/239.77.1.39:5146
深圳宜和购物,http://113.65.9.140:4014/rtp/239.77.1.39:5146
韶关新闻综合,http://61.146.189.245:8888/rtp/239.77.0.116:5146
韶关新闻综合,http://120.237.116.125:8888/rtp/239.77.0.116:5146
韶关新闻综合,http://120.238.99.51:8888/rtp/239.77.0.116:5146
韶关新闻综合,http://125.93.111.69:8888/rtp/239.77.0.116:5146
韶关新闻综合,http://222.125.242.74:8888/rtp/239.77.0.116:5146
韶关新闻综合,http://113.65.9.2:4014/rtp/239.77.0.116:5146
韶关新闻综合,http://113.65.9.28:4014/rtp/239.77.0.116:5146
韶关新闻综合,http://113.65.9.140:4014/rtp/239.77.0.116:5146
韶关绿色生活,http://61.146.189.245:8888/rtp/239.77.0.118:5146
韶关绿色生活,http://120.237.116.125:8888/rtp/239.77.0.118:5146
韶关绿色生活,http://120.238.99.51:8888/rtp/239.77.0.118:5146
韶关绿色生活,http://125.93.111.69:8888/rtp/239.77.0.118:5146
韶关绿色生活,http://222.125.242.74:8888/rtp/239.77.0.118:5146
韶关绿色生活,http://113.65.9.2:4014/rtp/239.77.0.118:5146
韶关绿色生活,http://113.65.9.28:4014/rtp/239.77.0.118:5146
韶关绿色生活,http://113.65.9.140:4014/rtp/239.77.0.118:5146
湛江新闻综合,http://61.146.189.245:8888/rtp/239.77.0.120:5146
湛江新闻综合,http://120.237.116.125:8888/rtp/239.77.0.120:5146
湛江新闻综合,http://120.238.99.51:8888/rtp/239.77.0.120:5146
湛江新闻综合,http://125.93.111.69:8888/rtp/239.77.0.120:5146
湛江新闻综合,http://222.125.242.74:8888/rtp/239.77.0.120:5146
湛江新闻综合,http://113.65.9.2:4014/rtp/239.77.0.120:5146
湛江新闻综合,http://113.65.9.28:4014/rtp/239.77.0.120:5146
湛江新闻综合,http://113.65.9.140:4014/rtp/239.77.0.120:5146
湛江公共,http://61.146.189.245:8888/rtp/239.77.0.121:5146
湛江公共,http://120.237.116.125:8888/rtp/239.77.0.121:5146
湛江公共,http://120.238.99.51:8888/rtp/239.77.0.121:5146
湛江公共,http://125.93.111.69:8888/rtp/239.77.0.121:5146
湛江公共,http://222.125.242.74:8888/rtp/239.77.0.121:5146
湛江公共,http://113.65.9.2:4014/rtp/239.77.0.121:5146
湛江公共,http://113.65.9.28:4014/rtp/239.77.0.121:5146
湛江公共,http://113.65.9.140:4014/rtp/239.77.0.121:5146
揭阳综合,http://61.146.189.245:8888/rtp/239.77.0.157:5146
揭阳综合,http://120.237.116.125:8888/rtp/239.77.0.157:5146
揭阳综合,http://120.238.99.51:8888/rtp/239.77.0.157:5146
揭阳综合,http://125.93.111.69:8888/rtp/239.77.0.157:5146
揭阳综合,http://222.125.242.74:8888/rtp/239.77.0.157:5146
揭阳综合,http://113.65.9.2:4014/rtp/239.77.0.157:5146
揭阳综合,http://113.65.9.28:4014/rtp/239.77.0.157:5146
揭阳综合,http://113.65.9.140:4014/rtp/239.77.0.157:5146
揭阳生活,http://61.146.189.245:8888/rtp/239.77.0.158:5146
揭阳生活,http://120.237.116.125:8888/rtp/239.77.0.158:5146
揭阳生活,http://120.238.99.51:8888/rtp/239.77.0.158:5146
揭阳生活,http://125.93.111.69:8888/rtp/239.77.0.158:5146
揭阳生活,http://222.125.242.74:8888/rtp/239.77.0.158:5146
揭阳生活,http://113.65.9.2:4014/rtp/239.77.0.158:5146
揭阳生活,http://113.65.9.28:4014/rtp/239.77.0.158:5146
揭阳生活,http://113.65.9.140:4014/rtp/239.77.0.158:5146
汕尾新闻综合,http://61.146.189.245:8888/rtp/239.77.1.189:5146
汕尾新闻综合,http://120.237.116.125:8888/rtp/239.77.1.189:5146
汕尾新闻综合,http://120.238.99.51:8888/rtp/239.77.1.189:5146
汕尾新闻综合,http://125.93.111.69:8888/rtp/239.77.1.189:5146
汕尾新闻综合,http://222.125.242.74:8888/rtp/239.77.1.189:5146
汕尾新闻综合,http://113.65.9.2:4014/rtp/239.77.1.189:5146
汕尾新闻综合,http://113.65.9.28:4014/rtp/239.77.1.189:5146
汕尾新闻综合,http://113.65.9.140:4014/rtp/239.77.1.189:5146
汕尾文化生活,http://61.146.189.245:8888/rtp/239.77.1.190:5146
汕尾文化生活,http://120.237.116.125:8888/rtp/239.77.1.190:5146
汕尾文化生活,http://120.238.99.51:8888/rtp/239.77.1.190:5146
汕尾文化生活,http://125.93.111.69:8888/rtp/239.77.1.190:5146
汕尾文化生活,http://222.125.242.74:8888/rtp/239.77.1.190:5146
汕尾文化生活,http://113.65.9.2:4014/rtp/239.77.1.190:5146
汕尾文化生活,http://113.65.9.28:4014/rtp/239.77.1.190:5146
汕尾文化生活,http://113.65.9.140:4014/rtp/239.77.1.190:5146
江门综合,http://61.146.189.245:8888/rtp/239.77.0.195:5146
江门综合,http://120.237.116.125:8888/rtp/239.77.0.195:5146
江门综合,http://120.238.99.51:8888/rtp/239.77.0.195:5146
江门综合,http://125.93.111.69:8888/rtp/239.77.0.195:5146
江门综合,http://222.125.242.74:8888/rtp/239.77.0.195:5146
江门综合,http://113.65.9.2:4014/rtp/239.77.0.195:5146
江门综合,http://113.65.9.28:4014/rtp/239.77.0.195:5146
江门综合,http://113.65.9.140:4014/rtp/239.77.0.195:5146
江门侨乡生活,http://61.146.189.245:8888/rtp/239.77.0.196:5146
江门侨乡生活,http://120.237.116.125:8888/rtp/239.77.0.196:5146
江门侨乡生活,http://120.238.99.51:8888/rtp/239.77.0.196:5146
江门侨乡生活,http://125.93.111.69:8888/rtp/239.77.0.196:5146
江门侨乡生活,http://222.125.242.74:8888/rtp/239.77.0.196:5146
江门侨乡生活,http://113.65.9.2:4014/rtp/239.77.0.196:5146
江门侨乡生活,http://113.65.9.28:4014/rtp/239.77.0.196:5146
江门侨乡生活,http://113.65.9.140:4014/rtp/239.77.0.196:5146
江门教育,http://61.146.189.245:8888/rtp/239.77.0.197:5146
江门教育,http://120.237.116.125:8888/rtp/239.77.0.197:5146
江门教育,http://120.238.99.51:8888/rtp/239.77.0.197:5146
江门教育,http://125.93.111.69:8888/rtp/239.77.0.197:5146
江门教育,http://222.125.242.74:8888/rtp/239.77.0.197:5146
江门教育,http://113.65.9.2:4014/rtp/239.77.0.197:5146
江门教育,http://113.65.9.28:4014/rtp/239.77.0.197:5146
江门教育,http://113.65.9.140:4014/rtp/239.77.0.197:5146
HZTV-1,http://61.146.189.245:8888/rtp/239.77.1.154:5146
HZTV-1,http://120.237.116.125:8888/rtp/239.77.1.154:5146
HZTV-1,http://120.238.99.51:8888/rtp/239.77.1.154:5146
HZTV-1,http://125.93.111.69:8888/rtp/239.77.1.154:5146
HZTV-1,http://222.125.242.74:8888/rtp/239.77.1.154:5146
HZTV-1,http://113.65.9.2:4014/rtp/239.77.1.154:5146
HZTV-1,http://113.65.9.28:4014/rtp/239.77.1.154:5146
HZTV-1,http://113.65.9.140:4014/rtp/239.77.1.154:5146
HZTV-2,http://61.146.189.245:8888/rtp/239.77.1.173:5146
HZTV-2,http://120.237.116.125:8888/rtp/239.77.1.173:5146
HZTV-2,http://120.238.99.51:8888/rtp/239.77.1.173:5146
HZTV-2,http://125.93.111.69:8888/rtp/239.77.1.173:5146
HZTV-2,http://222.125.242.74:8888/rtp/239.77.1.173:5146
HZTV-2,http://113.65.9.2:4014/rtp/239.77.1.173:5146
HZTV-2,http://113.65.9.28:4014/rtp/239.77.1.173:5146
HZTV-2,http://113.65.9.140:4014/rtp/239.77.1.173:5146
珠海-1,http://61.146.189.245:8888/rtp/239.77.1.230:5146
珠海-1,http://120.237.116.125:8888/rtp/239.77.1.230:5146
珠海-1,http://120.238.99.51:8888/rtp/239.77.1.230:5146
珠海-1,http://125.93.111.69:8888/rtp/239.77.1.230:5146
珠海-1,http://222.125.242.74:8888/rtp/239.77.1.230:5146
珠海-1,http://113.65.9.2:4014/rtp/239.77.1.230:5146
珠海-1,http://113.65.9.28:4014/rtp/239.77.1.230:5146
珠海-1,http://113.65.9.140:4014/rtp/239.77.1.230:5146
珠海-2,http://61.146.189.245:8888/rtp/239.77.1.231:5146
珠海-2,http://120.237.116.125:8888/rtp/239.77.1.231:5146
珠海-2,http://120.238.99.51:8888/rtp/239.77.1.231:5146
珠海-2,http://125.93.111.69:8888/rtp/239.77.1.231:5146
珠海-2,http://222.125.242.74:8888/rtp/239.77.1.231:5146
珠海-2,http://113.65.9.2:4014/rtp/239.77.1.231:5146
珠海-2,http://113.65.9.28:4014/rtp/239.77.1.231:5146
珠海-2,http://113.65.9.140:4014/rtp/239.77.1.231:5146
肇庆综合,http://61.146.189.245:8888/rtp/239.253.43.3:5146
肇庆综合,http://120.237.116.125:8888/rtp/239.253.43.3:5146
肇庆综合,http://120.238.99.51:8888/rtp/239.253.43.3:5146
肇庆综合,http://125.93.111.69:8888/rtp/239.253.43.3:5146
肇庆综合,http://222.125.242.74:8888/rtp/239.253.43.3:5146
肇庆综合,http://113.65.9.2:4014/rtp/239.253.43.3:5146
肇庆综合,http://113.65.9.28:4014/rtp/239.253.43.3:5146
肇庆综合,http://113.65.9.140:4014/rtp/239.253.43.3:5146
肇庆生活服务,http://61.146.189.245:8888/rtp/239.253.43.4:5146
肇庆生活服务,http://120.237.116.125:8888/rtp/239.253.43.4:5146
肇庆生活服务,http://120.238.99.51:8888/rtp/239.253.43.4:5146
肇庆生活服务,http://125.93.111.69:8888/rtp/239.253.43.4:5146
肇庆生活服务,http://222.125.242.74:8888/rtp/239.253.43.4:5146
肇庆生活服务,http://113.65.9.2:4014/rtp/239.253.43.4:5146
肇庆生活服务,http://113.65.9.28:4014/rtp/239.253.43.4:5146
肇庆生活服务,http://113.65.9.140:4014/rtp/239.253.43.4:5146
河源综合,http://61.146.189.245:8888/rtp/239.253.43.215:5146
河源综合,http://120.237.116.125:8888/rtp/239.253.43.215:5146
河源综合,http://120.238.99.51:8888/rtp/239.253.43.215:5146
河源综合,http://125.93.111.69:8888/rtp/239.253.43.215:5146
河源综合,http://222.125.242.74:8888/rtp/239.253.43.215:5146
河源综合,http://113.65.9.2:4014/rtp/239.253.43.215:5146
河源综合,http://113.65.9.28:4014/rtp/239.253.43.215:5146
河源综合,http://113.65.9.140:4014/rtp/239.253.43.215:5146
河源公共,http://61.146.189.245:8888/rtp/239.253.43.216:5146
河源公共,http://120.237.116.125:8888/rtp/239.253.43.216:5146
河源公共,http://120.238.99.51:8888/rtp/239.253.43.216:5146
河源公共,http://125.93.111.69:8888/rtp/239.253.43.216:5146
河源公共,http://222.125.242.74:8888/rtp/239.253.43.216:5146
河源公共,http://113.65.9.2:4014/rtp/239.253.43.216:5146
河源公共,http://113.65.9.28:4014/rtp/239.253.43.216:5146
河源公共,http://113.65.9.140:4014/rtp/239.253.43.216:5146
清远新闻综合,http://61.146.189.245:8888/rtp/239.253.43.31:5146
清远新闻综合,http://120.237.116.125:8888/rtp/239.253.43.31:5146
清远新闻综合,http://120.238.99.51:8888/rtp/239.253.43.31:5146
清远新闻综合,http://125.93.111.69:8888/rtp/239.253.43.31:5146
清远新闻综合,http://222.125.242.74:8888/rtp/239.253.43.31:5146
清远新闻综合,http://113.65.9.2:4014/rtp/239.253.43.31:5146
清远新闻综合,http://113.65.9.28:4014/rtp/239.253.43.31:5146
清远新闻综合,http://113.65.9.140:4014/rtp/239.253.43.31:5146
清远文旅生活,http://61.146.189.245:8888/rtp/239.77.0.241:5146
清远文旅生活,http://120.237.116.125:8888/rtp/239.77.0.241:5146
清远文旅生活,http://120.238.99.51:8888/rtp/239.77.0.241:5146
清远文旅生活,http://125.93.111.69:8888/rtp/239.77.0.241:5146
清远文旅生活,http://222.125.242.74:8888/rtp/239.77.0.241:5146
清远文旅生活,http://113.65.9.2:4014/rtp/239.77.0.241:5146
清远文旅生活,http://113.65.9.28:4014/rtp/239.77.0.241:5146
清远文旅生活,http://113.65.9.140:4014/rtp/239.77.0.241:5146
云浮综合,http://61.146.189.245:8888/rtp/239.253.43.195:5146
云浮综合,http://120.237.116.125:8888/rtp/239.253.43.195:5146
云浮综合,http://120.238.99.51:8888/rtp/239.253.43.195:5146
云浮综合,http://125.93.111.69:8888/rtp/239.253.43.195:5146
云浮综合,http://222.125.242.74:8888/rtp/239.253.43.195:5146
云浮综合,http://113.65.9.2:4014/rtp/239.253.43.195:5146
云浮综合,http://113.65.9.28:4014/rtp/239.253.43.195:5146
云浮综合,http://113.65.9.140:4014/rtp/239.253.43.195:5146
云浮文旅,http://61.146.189.245:8888/rtp/239.253.43.194:5146
云浮文旅,http://120.237.116.125:8888/rtp/239.253.43.194:5146
云浮文旅,http://120.238.99.51:8888/rtp/239.253.43.194:5146
云浮文旅,http://125.93.111.69:8888/rtp/239.253.43.194:5146
云浮文旅,http://222.125.242.74:8888/rtp/239.253.43.194:5146
云浮文旅,http://113.65.9.2:4014/rtp/239.253.43.194:5146
云浮文旅,http://113.65.9.28:4014/rtp/239.253.43.194:5146
云浮文旅,http://113.65.9.140:4014/rtp/239.253.43.194:5146
茂名综合,http://61.146.189.245:8888/rtp/239.77.0.204:5146
茂名综合,http://120.237.116.125:8888/rtp/239.77.0.204:5146
茂名综合,http://120.238.99.51:8888/rtp/239.77.0.204:5146
茂名综合,http://125.93.111.69:8888/rtp/239.77.0.204:5146
茂名综合,http://222.125.242.74:8888/rtp/239.77.0.204:5146
茂名综合,http://113.65.9.2:4014/rtp/239.77.0.204:5146
茂名综合,http://113.65.9.28:4014/rtp/239.77.0.204:5146
茂名综合,http://113.65.9.140:4014/rtp/239.77.0.204:5146
茂名公共,http://61.146.189.245:8888/rtp/239.77.0.205:5146
茂名公共,http://120.237.116.125:8888/rtp/239.77.0.205:5146
茂名公共,http://120.238.99.51:8888/rtp/239.77.0.205:5146
茂名公共,http://125.93.111.69:8888/rtp/239.77.0.205:5146
茂名公共,http://222.125.242.74:8888/rtp/239.77.0.205:5146
茂名公共,http://113.65.9.2:4014/rtp/239.77.0.205:5146
茂名公共,http://113.65.9.28:4014/rtp/239.77.0.205:5146
茂名公共,http://113.65.9.140:4014/rtp/239.77.0.205:5146
汕头综合,http://61.146.189.245:8888/rtp/239.253.43.30:5146
汕头综合,http://120.237.116.125:8888/rtp/239.253.43.30:5146
汕头综合,http://120.238.99.51:8888/rtp/239.253.43.30:5146
汕头综合,http://125.93.111.69:8888/rtp/239.253.43.30:5146
汕头综合,http://222.125.242.74:8888/rtp/239.253.43.30:5146
汕头综合,http://113.65.9.2:4014/rtp/239.253.43.30:5146
汕头综合,http://113.65.9.28:4014/rtp/239.253.43.30:5146
汕头综合,http://113.65.9.140:4014/rtp/239.253.43.30:5146
汕头经济生活,http://61.146.189.245:8888/rtp/239.253.43.43:5146
汕头经济生活,http://120.237.116.125:8888/rtp/239.253.43.43:5146
汕头经济生活,http://120.238.99.51:8888/rtp/239.253.43.43:5146
汕头经济生活,http://125.93.111.69:8888/rtp/239.253.43.43:5146
汕头经济生活,http://222.125.242.74:8888/rtp/239.253.43.43:5146
汕头经济生活,http://113.65.9.2:4014/rtp/239.253.43.43:5146
汕头经济生活,http://113.65.9.28:4014/rtp/239.253.43.43:5146
汕头经济生活,http://113.65.9.140:4014/rtp/239.253.43.43:5146
汕头文旅体育,http://61.146.189.245:8888/rtp/239.253.43.44:5146
汕头文旅体育,http://120.237.116.125:8888/rtp/239.253.43.44:5146
汕头文旅体育,http://120.238.99.51:8888/rtp/239.253.43.44:5146
汕头文旅体育,http://125.93.111.69:8888/rtp/239.253.43.44:5146
汕头文旅体育,http://222.125.242.74:8888/rtp/239.253.43.44:5146
汕头文旅体育,http://113.65.9.2:4014/rtp/239.253.43.44:5146
汕头文旅体育,http://113.65.9.28:4014/rtp/239.253.43.44:5146
汕头文旅体育,http://113.65.9.140:4014/rtp/239.253.43.44:5146
佛山公共,http://61.146.189.245:8888/rtp/239.253.43.48:5146
佛山公共,http://120.237.116.125:8888/rtp/239.253.43.48:5146
佛山公共,http://120.238.99.51:8888/rtp/239.253.43.48:5146
佛山公共,http://125.93.111.69:8888/rtp/239.253.43.48:5146
佛山公共,http://222.125.242.74:8888/rtp/239.253.43.48:5146
佛山公共,http://113.65.9.2:4014/rtp/239.253.43.48:5146
佛山公共,http://113.65.9.28:4014/rtp/239.253.43.48:5146
佛山公共,http://113.65.9.140:4014/rtp/239.253.43.48:5146
佛山南海,http://61.146.189.245:8888/rtp/239.77.0.236:5146
佛山南海,http://120.237.116.125:8888/rtp/239.77.0.236:5146
佛山南海,http://120.238.99.51:8888/rtp/239.77.0.236:5146
佛山南海,http://125.93.111.69:8888/rtp/239.77.0.236:5146
佛山南海,http://222.125.242.74:8888/rtp/239.77.0.236:5146
佛山南海,http://113.65.9.2:4014/rtp/239.77.0.236:5146
佛山南海,http://113.65.9.28:4014/rtp/239.77.0.236:5146
佛山南海,http://113.65.9.140:4014/rtp/239.77.0.236:5146
佛山顺德,http://61.146.189.245:8888/rtp/239.253.43.50:5146
佛山顺德,http://120.237.116.125:8888/rtp/239.253.43.50:5146
佛山顺德,http://120.238.99.51:8888/rtp/239.253.43.50:5146
佛山顺德,http://125.93.111.69:8888/rtp/239.253.43.50:5146
佛山顺德,http://222.125.242.74:8888/rtp/239.253.43.50:5146
佛山顺德,http://113.65.9.2:4014/rtp/239.253.43.50:5146
佛山顺德,http://113.65.9.28:4014/rtp/239.253.43.50:5146
佛山顺德,http://113.65.9.140:4014/rtp/239.253.43.50:5146
佛山影视,http://61.146.189.245:8888/rtp/239.253.43.51:5146
佛山影视,http://120.237.116.125:8888/rtp/239.253.43.51:5146
佛山影视,http://120.238.99.51:8888/rtp/239.253.43.51:5146
佛山影视,http://125.93.111.69:8888/rtp/239.253.43.51:5146
佛山影视,http://222.125.242.74:8888/rtp/239.253.43.51:5146
佛山影视,http://113.65.9.2:4014/rtp/239.253.43.51:5146
佛山影视,http://113.65.9.28:4014/rtp/239.253.43.51:5146
佛山影视,http://113.65.9.140:4014/rtp/239.253.43.51:5146
佛山综合,http://61.146.189.245:8888/rtp/239.253.43.52:5146
佛山综合,http://120.237.116.125:8888/rtp/239.253.43.52:5146
佛山综合,http://120.238.99.51:8888/rtp/239.253.43.52:5146
佛山综合,http://125.93.111.69:8888/rtp/239.253.43.52:5146
佛山综合,http://222.125.242.74:8888/rtp/239.253.43.52:5146
佛山综合,http://113.65.9.2:4014/rtp/239.253.43.52:5146
佛山综合,http://113.65.9.28:4014/rtp/239.253.43.52:5146
佛山综合,http://113.65.9.140:4014/rtp/239.253.43.52:5146
东莞新闻综合,http://61.146.189.245:8888/rtp/239.253.43.102:5146
东莞新闻综合,http://120.237.116.125:8888/rtp/239.253.43.102:5146
东莞新闻综合,http://120.238.99.51:8888/rtp/239.253.43.102:5146
东莞新闻综合,http://125.93.111.69:8888/rtp/239.253.43.102:5146
东莞新闻综合,http://222.125.242.74:8888/rtp/239.253.43.102:5146
东莞新闻综合,http://113.65.9.2:4014/rtp/239.253.43.102:5146
东莞新闻综合,http://113.65.9.28:4014/rtp/239.253.43.102:5146
东莞新闻综合,http://113.65.9.140:4014/rtp/239.253.43.102:5146
东莞生活资讯,http://61.146.189.245:8888/rtp/239.253.43.103:5146
东莞生活资讯,http://120.237.116.125:8888/rtp/239.253.43.103:5146
东莞生活资讯,http://120.238.99.51:8888/rtp/239.253.43.103:5146
东莞生活资讯,http://125.93.111.69:8888/rtp/239.253.43.103:5146
东莞生活资讯,http://222.125.242.74:8888/rtp/239.253.43.103:5146
东莞生活资讯,http://113.65.9.2:4014/rtp/239.253.43.103:5146
东莞生活资讯,http://113.65.9.28:4014/rtp/239.253.43.103:5146
东莞生活资讯,http://113.65.9.140:4014/rtp/239.253.43.103:5146
中山综合,http://61.146.189.245:8888/rtp/239.253.43.59:5146
中山综合,http://120.237.116.125:8888/rtp/239.253.43.59:5146
中山综合,http://120.238.99.51:8888/rtp/239.253.43.59:5146
中山综合,http://125.93.111.69:8888/rtp/239.253.43.59:5146
中山综合,http://222.125.242.74:8888/rtp/239.253.43.59:5146
中山综合,http://113.65.9.2:4014/rtp/239.253.43.59:5146
中山综合,http://113.65.9.28:4014/rtp/239.253.43.59:5146
中山综合,http://113.65.9.140:4014/rtp/239.253.43.59:5146
香山文化,http://61.146.189.245:8888/rtp/239.253.43.60:5146
香山文化,http://120.237.116.125:8888/rtp/239.253.43.60:5146
香山文化,http://120.238.99.51:8888/rtp/239.253.43.60:5146
香山文化,http://125.93.111.69:8888/rtp/239.253.43.60:5146
香山文化,http://222.125.242.74:8888/rtp/239.253.43.60:5146
香山文化,http://113.65.9.2:4014/rtp/239.253.43.60:5146
香山文化,http://113.65.9.28:4014/rtp/239.253.43.60:5146
香山文化,http://113.65.9.140:4014/rtp/239.253.43.60:5146
中山教育,http://61.146.189.245:8888/rtp/239.253.43.61:5146
中山教育,http://120.237.116.125:8888/rtp/239.253.43.61:5146
中山教育,http://120.238.99.51:8888/rtp/239.253.43.61:5146
中山教育,http://125.93.111.69:8888/rtp/239.253.43.61:5146
中山教育,http://222.125.242.74:8888/rtp/239.253.43.61:5146
中山教育,http://113.65.9.2:4014/rtp/239.253.43.61:5146
中山教育,http://113.65.9.28:4014/rtp/239.253.43.61:5146
中山教育,http://113.65.9.140:4014/rtp/239.253.43.61:5146
徐闻综合,http://61.146.189.245:8888/rtp/239.253.43.112:5146
徐闻综合,http://120.237.116.125:8888/rtp/239.253.43.112:5146
徐闻综合,http://120.238.99.51:8888/rtp/239.253.43.112:5146
徐闻综合,http://125.93.111.69:8888/rtp/239.253.43.112:5146
徐闻综合,http://222.125.242.74:8888/rtp/239.253.43.112:5146
徐闻综合,http://113.65.9.2:4014/rtp/239.253.43.112:5146
徐闻综合,http://113.65.9.28:4014/rtp/239.253.43.112:5146
徐闻综合,http://113.65.9.140:4014/rtp/239.253.43.112:5146
